"word","mapped","confidence","library","target","matched_term","source_kind","source_file"
"afterdecks","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftereye","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftereyed","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftereyes","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftereying","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftergame","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftergames","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterglow","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterglows","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftergrass","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterguard","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterheat","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterheats","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterimage","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterings","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterlife","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterlifes","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterlives","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftermath","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftermaths","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftermost","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afternoon","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afternoons","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterpain","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterpains","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterparty","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterpeak","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterpeaks","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterpiece","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afters","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftersales","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftershaft","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftershave","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftershock","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftershow","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftershows","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftersun","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftersuns","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterswarm","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftertaste","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftertax","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftertime","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"aftertimes","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterward","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterwards","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterword","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterwords","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"afterworld","yes","stem-prefix-candidate","setup-classifier","Childcare Center / Daycare","after school program","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Insurance Agency","insurance agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Software Development","web agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Software Development","digital agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Staffing Agency","staffing agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Staffing Agency","recruitment agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Staffing Agency","temp agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Staffing Agency","placement agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Marketing Agency","marketing agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Marketing Agency","lead generation agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","PR / Public Relations","pr agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","PR / Public Relations","communications agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Social Media Management","social media agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agency","yes","phrase-token","setup-classifier","Graphic Design","creative agency","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agent","yes","phrase-token","setup-classifier","Real Estate Brokerage / Agent","real estate agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agent","yes","phrase-token","setup-classifier","Music / Entertainment","booking agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agented","yes","stem-prefix-candidate","setup-classifier","Real Estate Brokerage / Agent","real estate agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agented","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","booking agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agential","yes","stem-prefix-candidate","setup-classifier","Real Estate Brokerage / Agent","real estate agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agential","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","booking agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agenting","yes","stem-prefix-candidate","setup-classifier","Real Estate Brokerage / Agent","real estate agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agenting","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","booking agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agentings","yes","stem-prefix-candidate","setup-classifier","Real Estate Brokerage / Agent","real estate agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
"agentings","yes","stem-prefix-candidate","setup-classifier","Music / Entertainment","booking agent","keyword","desk-api/src/routes/functions/analyzeBusinessSetup.ts"
